nombre,deporte,edad,peso_kg,altura_cm,frecuencia_cardiaca_bpm,horas_entrenamiento_semana,rendimiento_score,posicion
"Rodrigo Sandoval,Atletismo,18.0,""92,8"",176.0,63.0,""10,6"",,"
"Catalina Mora,Ciclismo,24.0,71.9,189.0,51.0,""14,4"",9.68,Defensa"
César Sepúlveda,Baloncesto,41.0,64.6,187.0,,5.1,3.99,Corredor
Rodrigo Sandoval,natació,44.0,104.0,165.0,78.0,16.3,7.19,CICLISTA
Francisca Lagos,Basketball,32.0,56.1,199.0,56.0,11.9,1.54,DELANTERO
Nicolás Reyes,Rugby,29.0,64.1,173.0,54.0,13.0,8.71,CORREDOR
Juan López,voleibol,27.0,57.3,166.0,80.0,3.6,9.43,defensa 
Rodrigo Sandoval,VOLEIBOL,,97.9,197.0,88.0,22.3,1.51,ATACANTE
"Claudia Herrera,fútbol,27.0,""92,7"",158.0,51.0,9.9,4.26,"
Natalia Cruz,Fútbol,29.0,55.7,165.0,77.0,23.5,9.86,Atacante
Alicia Campos,rugby,19.0,84.3,,62.0,13.0,1.01,MEDIOCAMPISTA
Enrique Valenzuela,Rugby,22.0,79.4,168.0,54.0,23.9,1.6,NADADOR
Claudia Herrera,VOLEIBOL,40.0,61.4,177.0,90.0,4.7,5.59,delantero 
Gonzalo Fuentes,VOLEIBOL,40.0,72.6,200.0,51.0,9.8,1.81,portero
Gonzalo Fuentes,futbol,38.0,57.2,174.0,73.0,15.3,6.55,ATACANTE
Nicolás Reyes,FUTBOL,20.0,68.9,191.0,84.0,20.3,5.93,MEDIOCAMPISTA
Camila Díaz,Ciclismo,36.0,99.6,173.0,,24.4,4.92,Portero
"Carlos Pérez,futbol,26.0,""61,4"",178.0,66.0,17.9,4.0,CORREDOR"
Carolina Ríos,Atletismo,28.0,103.6,177.0,,9.9,1.53,MEDIOCAMPISTA
Ricardo Álvarez,TENIS,30.0,81.0,184.0,59.0,18.8,2.22,DELANTERO
"Tomás Gutiérrez,FÚTBOL,45.0,""98,8"",170.0,51.0,23.8,1.3,Corredor"
Gonzalo Fuentes,TENIS,32.0,,170.0,78.0,7.2,6.48,corredor
Claudia Herrera,Atletismo,31.0,84.3,168.0,52.0,14.6,5.24,Ciclista
"Francisca Lagos,natacion,39.0,""95,7"",167.0,56.0,13.9,6.73,Defensa"
Natalia Cruz,natación,36.0,73.0,202.0,54.0,24.9,3.0,Nadador
Mauricio Vega,rugby,44.0,60.5,175.0,70.0,0.1,-5.0,atacante
Roxana Salinas,tennis,29.0,59.0,300.0,,8.7,7.27,mediocampista
"Catalina Mora,natacion,43.0,""97,3"",164.0,57.0,10.3,2.52,corredor"
"María González,FUTBOL,23.0,78.7,179.0,64.0,""7,2"",2.67,DEFENSA"
"Gabriela Morales,volleyball,28.0,""84,0"",158.0,90.0,,2.37,CORREDOR"
"Manuel Leal,Natació,22.0,""78,1"",196.0,70.0,18.7,1.53,nadador"
Manuel Leal,Atletismo,4.0,69.0,300.0,57.0,20.7,3.14,DEFENSA
"Roberto Castillo,Basketball,32.0,""67,7"",176.0,80.0,23.8,2.84,"
Andrés Flores,boxeo,40.0,59.8,188.0,89.0,12.3,9.89,corredor
"Roxana Salinas,ATLETISMO,33.0,""75,9"",191.0,75.0,""17,8"",5.71,mediocampista"
"Francisca Lagos,FÚTBOL,34.0,""81,5"",183.0,,,5.82,"
Valentina Ramírez,tennis,30.0,92.3,200.0,67.0,20.9,7.64,delantero 
Daniela Vargas,Natacion,18.0,85.1,170.0,68.0,13.4,1.58,Delantero
Isabella Castro,fútbol,39.0,79.7,177.0,55.0,13.0,3.45,CORREDOR
Marisol Figueroa,FÚTBOL,16.0,99.5,172.0,46.0,13.4,8.84,corredor
Lorena Mendoza,Voleibol,34.0,60.4,,61.0,10.4,1.22,Atacante
Valentina Ramírez,futbol,34.0,80.2,193.0,71.0,3.4,7.87,Ciclista
Ricardo Álvarez,Natació,35.0,96.3,169.0,60.0,,3.4,PORTERO
"Marisol Figueroa,rugby,27.0,60.7,162.0,84.0,""16,7"",8.76,corredor"
"Mónica Ortega,voleibol,33.0,""98,3"",165.0,,,8.35,ciclista"
"Patricia Ramos,tenis,35.0,,166.0,82.0,""16,3"",6.96,"
"Ana Martínez,boxeo,45.0,""99,1"",182.0,61.0,21.1,,defensa"
Javiera Espinoza,Voleibol,39.0,104.2,197.0,87.0,16.9,4.09,atacante
"Diego Torres,ATLETISMO,34.0,""76,0"",192.0,75.0,""16,4"",6.82,DELANTERO"
"Roberto Castillo,Tennis,21.0,""104,7"",192.0,88.0,""17,5"",7.48,portero"
"César Sepúlveda,Baloncesto,17.0,80.9,201.0,56.0,""12,7"",5.07,atacante"
Isabella Castro,Futbol,19.0,86.9,172.0,65.0,18.1,3.91,DEFENSA
Diego Torres,ATLETISMO,,97.5,183.0,62.0,6.2,2.71,
Claudia Herrera,natacion,19.0,80.5,173.0,84.0,17.4,6.44,corredor
Cristian Medina,Rugby,,73.5,198.0,89.0,16.9,1.08,ciclista
"Daniela Vargas,Basketball,22.0,""99,4"",160.0,68.0,22.2,7.18,mediocampista"
Andrés Flores,Rugby,28.0,103.0,183.0,60.0,,8.23,Portero
Marisol Figueroa,RUGBY,19.0,81.4,192.0,,23.3,2.67,ciclista
"Lorena Mendoza,Voleibol,19.0,""103,7"",181.0,58.0,0.1,5.17,"
"Roberto Castillo,Volleyball,20.0,57.3,177.0,54.0,""9,6"",7.44,atacante"
"Carlos Pérez,Tenis,27.0,""61,1"",192.0,45.0,5.1,3.19,Mediocampista"
Héctor Suárez,Tennis,24.0,73.1,196.0,,4.2,4.46,Ciclista
Verónica Aguilar,futbol,40.0,70.8,30.0,48.0,12.9,4.97,atacante
Eduardo Soto,natacion,22.0,103.6,,300.0,18.4,4.17,Corredor
"Roxana Salinas,natacion,39.0,""99,8"",166.0,73.0,""9,7"",4.66,atacante"
Tomás Gutiérrez,volleyball,35.0,68.7,166.0,77.0,21.9,2.81,CORREDOR
César Sepúlveda,Tenis,23.0,61.8,188.0,54.0,19.7,1.8,defensa
"Patricia Ramos,ciclismo ,20.0,104.6,186.0,49.0,""18,4"",7.57,Delantero"
"Mónica Ortega,Ciclismo,35.0,55.5,158.0,51.0,""23,2"",5.52,CORREDOR"
"César Sepúlveda,basketball,28.0,""65,6"",194.0,66.0,4.0,9.36,defensa"
Cristian Medina,Fútbol,27.0,80.9,166.0,48.0,9.4,2.84,DEFENSA
"César Sepúlveda,TENIS,39.0,""64,3"",165.0,56.0,""20,8"",4.97,CORREDOR"
"Patricio Bravo,FUTBOL,19.0,59.2,195.0,61.0,""16,8"",1.01,ciclista"
Paola Romero,FÚTBOL,33.0,87.7,164.0,70.0,6.5,8.84,defensa 
Gonzalo Fuentes,volleyball,18.0,75.7,176.0,82.0,6.3,5.89,Nadador
Matías Silva,FUTBOL,24.0,59.6,189.0,57.0,21.6,8.14,corredor
Cristian Medina,Tenis,35.0,74.2,173.0,70.0,18.6,6.95,mediocampista
"Gonzalo Fuentes,Rugby,28.0,""59,3"",186.0,72.0,13.3,6.83,NADADOR"
"Gabriela Morales,atletismo,24.0,""81,7"",188.0,87.0,13.7,7.06,CICLISTA"
Rodrigo Sandoval,natacion,21.0,103.5,176.0,83.0,6.8,8.38,defensa
"Juan López,RUGBY,26.0,""66,7"",195.0,60.0,""16,0"",7.95,Delantero"
Ignacio Peña,Natación,44.0,,177.0,59.0,17.7,9.55,Defensa
"Daniela Vargas,Volleyball,29.0,86.6,197.0,63.0,""18,1"",1.16,Mediocampista"
Ana Martínez,futbol,45.0,88.5,158.0,64.0,5.9,2.53,nadador
"Roxana Salinas,Ciclismo,44.0,102.4,171.0,83.0,""3,1"",7.91,"
"Fernanda Jiménez,natación,30.0,91.7,202.0,45.0,""3,3"",2.97,portero"
"Andrés Flores,Natacion,25.0,""75,4"",195.0,350.0,21.7,3.5,delantero"
"Roxana Salinas,boxeo,37.0,""81,7"",185.0,72.0,22.6,9.07,MEDIOCAMPISTA"
"Francisca Lagos,Boxeo,16.0,87.4,194.0,,""13,3"",7.66,portero"
"Roxana Salinas,Boxeo,37.0,76.0,199.0,90.0,""21,3"",5.85,defensa "
Alicia Campos,FÚTBOL,30.0,61.3,186.0,60.0,,9.52,corredor
"Héctor Suárez,baloncesto,33.0,""82,0"",186.0,79.0,""7,6"",2.52,"
Natalia Cruz,voleibol,26.0,,191.0,50.0,14.6,,CICLISTA
Carlos Pérez,Tenis,41.0,91.8,,78.0,21.4,7.9,Mediocampista
"Roxana Salinas,Natació,45.0,""88,1"",189.0,51.0,""24,3"",4.66,PORTERO"
Roberto Castillo,Atletismo,31.0,87.8,169.0,86.0,8.9,7.5,ATACANTE
Daniela Vargas,rugby,32.0,97.7,158.0,,11.6,8.5,atacante
"Isabella Castro,CICLISMO,29.0,67.1,181.0,66.0,""10,9"",9.72,CORREDOR"
"Ricardo Álvarez,baloncesto,4.0,""82,8"",162.0,74.0,""8,0"",5.8,CICLISTA"
Pilar Contreras,VOLEIBOL,27.0,62.5,30.0,88.0,,5.32,mediocampista
Pedro Rodríguez,Baloncesto,40.0,64.2,201.0,83.0,5.6,1.43,NADADOR
Carlos Pérez,tenis,43.0,81.2,177.0,55.0,10.1,7.1,CORREDOR
Pedro Rodríguez,FÚTBOL,24.0,67.2,179.0,53.0,,8.78,corredor
"Manuel Leal,FÚTBOL,41.0,""86,2"",162.0,51.0,25.0,2.7,portero"
"Carlos Pérez,futbol,26.0,""61,4"",178.0,66.0,17.9,4.0,CORREDOR"
Daniela Vargas,FÚTBOL,34.0,74.7,172.0,67.0,10.3,4.2,delantero
"Marcela Varela,ATLETISMO,29.0,""75,8"",181.0,75.0,""5,1"",6.01,corredor"
"Paola Romero,Basketball,33.0,""60,4"",186.0,84.0,""9,4"",9.06,NADADOR"
Gabriela Morales,Fútbol,36.0,,158.0,54.0,4.2,6.84,
Rodrigo Sandoval,Basketball,18.0,62.2,184.0,63.0,4.0,6.48,ATACANTE
Felipe Muñoz,CICLISMO,16.0,,189.0,76.0,10.4,1.87,PORTERO
"Sofía Hernández,atletismo,33.0,""96,5"",194.0,75.0,6.0,3.72,Delantero"
Pilar Contreras,futbol,41.0,80.3,201.0,80.0,9.8,5.4,CICLISTA
Pilar Contreras,RUGBY,21.0,,197.0,45.0,4.1,3.94,NADADOR
Lorena Mendoza,Atletismo,30.0,83.9,168.0,47.0,17.1,5.33,atacante
Juan López,natación,21.0,65.1,158.0,74.0,5.9,6.56,defensa 
"Claudia Herrera,BALONCESTO,43.0,81.5,169.0,,""6,7"",9.12,DELANTERO"
Manuel Leal,Volleyball,19.0,62.2,196.0,85.0,9.6,5.07,DELANTERO
"Mauricio Vega,BOXEO,21.0,98.7,186.0,76.0,""19,3"",7.68,Ciclista"
"Alejandro Núñez,Natación,44.0,""70,4"",181.0,76.0,14.7,9.08,delantero"
Pilar Contreras,natación,35.0,64.2,200.0,62.0,12.3,1.31,
Héctor Suárez,CICLISMO,21.0,98.4,30.0,68.0,24.3,1.37,defensa 
Pedro Rodríguez,natació,32.0,77.8,197.0,68.0,11.0,6.98,Defensa
"Rodrigo Sandoval,natación,25.0,""99,6"",200.0,73.0,15.7,2.28,CORREDOR"
Matías Silva,Natació,25.0,55.5,162.0,59.0,,4.39,Atacante
César Sepúlveda,Ciclismo,26.0,59.4,200.0,59.0,22.9,7.99,
Patricia Ramos,volleyball,41.0,93.6,176.0,77.0,16.2,9.18,CICLISTA
Héctor Suárez,Voleibol,18.0,,196.0,350.0,16.8,,ATACANTE
Juan López,Rugby,42.0,84.9,166.0,84.0,17.2,5.12,ATACANTE
Ricardo Álvarez,NATACIÓN,38.0,86.2,195.0,84.0,11.0,7.86,PORTERO
"Ignacio Peña,tennis,28.0,""83,8"",199.0,88.0,12.9,6.34,PORTERO"
Eduardo Soto,Natació,28.0,100.9,158.0,79.0,16.5,9.65,delantero 
"Camila Díaz,Baloncesto,28.0,64.1,175.0,90.0,""7,0"",7.01,Portero"
Pilar Contreras,fútbol,22.0,103.2,175.0,75.0,15.0,6.51,Mediocampista
Ignacio Peña,Futbol,31.0,100.2,184.0,64.0,10.3,7.38,portero
Juan López,CICLISMO,25.0,67.3,179.0,82.0,21.4,2.48,Nadador
"Alejandro Núñez,Basketball,28.0,68.5,183.0,68.0,""9,9"",4.36,Corredor"
Paola Romero,Volleyball,16.0,,173.0,72.0,4.3,1.43,Ciclista
Alicia Campos,tennis,39.0,76.4,202.0,63.0,22.1,1.29,nadador
Mauricio Vega,boxeo,21.0,,173.0,81.0,7.1,9.93,Nadador
Felipe Muñoz,Natacion,42.0,80.5,169.0,61.0,20.0,2.0,defensa
"Ignacio Peña,ciclismo ,17.0,""71,1"",173.0,81.0,3.1,8.53,CICLISTA"
Lorena Mendoza,ciclismo ,19.0,70.5,,85.0,9.3,7.03,
Sofía Hernández,ATLETISMO,29.0,95.3,166.0,54.0,22.1,7.81,DELANTERO
"Ignacio Peña,basketball,34.0,""90,4"",182.0,69.0,""24,0"",9.24,Portero"
Valentina Ramírez,boxeo,44.0,,170.0,,6.8,7.32,corredor
Natalia Cruz,BOXEO,,88.9,174.0,52.0,19.5,3.73,DELANTERO
"Roxana Salinas,FÚTBOL,33.0,""74,3"",169.0,89.0,13.2,8.56,Atacante"
"Javiera Espinoza,Atletismo ,37.0,94.6,194.0,67.0,""6,8"",4.23,corredor"
Ana Martínez,Atletismo ,35.0,90.1,185.0,76.0,7.1,8.8,corredor
"Claudia Herrera,Natació,37.0,""59,0"",198.0,67.0,23.6,7.56,defensa"
Sofía Hernández,Natacion,43.0,99.2,175.0,65.0,13.8,9.02,Defensa
"Juan López,NATACIÓN,26.0,""87,9"",172.0,67.0,,2.11,mediocampista"
"Valentina Ramírez,natación,,""60,4"",172.0,83.0,,3.27,nadador"
Felipe Muñoz,ciclismo ,31.0,87.4,186.0,45.0,10.5,7.79,Mediocampista
Alejandro Núñez,volleyball,19.0,95.0,177.0,49.0,5.6,8.9,DELANTERO
"Héctor Suárez,Atletismo ,31.0,""76,7"",178.0,47.0,10.8,3.45,Portero"
Matías Silva,ciclismo ,17.0,250.0,168.0,71.0,24.0,4.89,CICLISTA
"Patricia Ramos,Baloncesto,26.0,""95,4"",202.0,53.0,4.6,6.27,CICLISTA"
Tomás Gutiérrez,Futbol,35.0,72.4,189.0,86.0,9.8,,ATACANTE
"Carolina Ríos,Basketball,34.0,""98,5"",162.0,,19.8,9.54,nadador"
"Sofía Hernández,Basketball,18.0,""69,5"",200.0,51.0,4.9,2.74,Atacante"
"Fernanda Jiménez,atletismo,18.0,""67,6"",174.0,56.0,10.6,9.13,MEDIOCAMPISTA"
Carolina Ríos,baloncesto,25.0,56.1,187.0,67.0,,2.13,
César Sepúlveda,Rugby,30.0,56.8,162.0,49.0,18.3,7.26,CORREDOR
César Sepúlveda,natacion,,102.7,183.0,54.0,4.6,6.92,corredor
"Pedro Rodríguez,Volleyball,19.0,97.8,175.0,51.0,""23,5"",5.14,"
Roberto Castillo,CICLISMO,31.0,57.8,198.0,49.0,21.1,4.79,ATACANTE
"Isabella Castro,CICLISMO,33.0,""63,1"",165.0,76.0,,8.93,DEFENSA"
"Mónica Ortega,natació,25.0,""82,7"",187.0,87.0,""9,4"",6.76,"
"Ana Martínez,Voleibol,38.0,""97,4"",194.0,70.0,""9,2"",6.64,mediocampista"
"Natalia Cruz,volleyball,32.0,95.7,184.0,85.0,""23,8"",5.99,nadador"
Javiera Espinoza,Atletismo ,20.0,12.5,158.0,64.0,16.4,2.03,CORREDOR
Tomás Gutiérrez,NATACIÓN,25.0,55.2,158.0,75.0,3.2,7.44,defensa
Enrique Valenzuela,BALONCESTO,40.0,101.3,170.0,79.0,,6.99,portero
"Rodrigo Sandoval,natación,42.0,""67,2"",197.0,56.0,10.7,6.52,Ciclista"
Enrique Valenzuela,Volleyball,40.0,101.9,187.0,52.0,,6.35,DELANTERO
Mauricio Vega,Atletismo ,45.0,98.8,180.0,80.0,4.1,8.25,ciclista
Ana Martínez,Tenis,37.0,92.1,194.0,61.0,14.1,4.68,
Carolina Ríos,Boxeo,22.0,78.4,189.0,46.0,14.1,4.4,portero
Felipe Muñoz,BOXEO,44.0,,160.0,74.0,,9.12,Delantero
Roberto Castillo,Tennis,36.0,70.0,174.0,80.0,120.0,5.49,ciclista
Matías Silva,Tennis,38.0,58.1,179.0,51.0,,2.62,defensa 
"Natalia Cruz,CICLISMO,32.0,""89,3"",176.0,70.0,24.8,2.49,atacante"
"Marisol Figueroa,NATACIÓN,27.0,""85,2"",163.0,83.0,23.1,9.33,DELANTERO"
Luis Parra,ciclismo ,29.0,,178.0,87.0,5.1,9.17,Mediocampista
Claudia Herrera,Natació,19.0,73.6,178.0,75.0,11.4,7.96,defensa 
César Sepúlveda,Basketball,20.0,66.0,187.0,64.0,16.2,9.87,
Matías Silva,boxeo,30.0,82.3,175.0,47.0,20.1,1.75,defensa
"Andrés Flores,baloncesto,30.0,74.0,172.0,50.0,""19,6"",1.03,"
Paola Romero,Natació,28.0,85.3,186.0,65.0,16.7,1.41,ciclista
Alicia Campos,FUTBOL,37.0,63.0,193.0,,13.8,8.64,Corredor
Enrique Valenzuela,futbol,31.0,104.7,176.0,87.0,4.0,9.21,Defensa
"Pedro Rodríguez,tenis,3.0,""103,6"",191.0,80.0,0.1,9.3,ciclista"
Mauricio Vega,Atletismo,28.0,82.1,159.0,63.0,16.8,6.97,ATACANTE
María González,voleibol,19.0,58.4,198.0,75.0,8.3,4.92,Ciclista
"Nicolás Reyes,natacion,32.0,95.1,170.0,51.0,""14,8"",7.96,"
Rodrigo Sandoval,Atletismo ,26.0,85.9,200.0,80.0,3.3,5.46,defensa
"Ignacio Peña,BOXEO,41.0,77.4,,50.0,""17,5"",9.97,"
Gabriela Morales,CICLISMO,20.0,,195.0,46.0,24.1,4.36,Nadador
Gonzalo Fuentes,TENIS,25.0,68.8,200.0,68.0,22.3,7.39,Mediocampista
Ignacio Peña,Natacion,32.0,88.6,174.0,62.0,,3.75,Mediocampista
Manuel Leal,natació,25.0,64.9,200.0,84.0,13.7,2.37,corredor
Camila Díaz,Voleibol,25.0,98.5,168.0,72.0,18.3,7.71,corredor
Sebastián Rojas,NATACIÓN,37.0,86.4,162.0,80.0,13.1,5.7,MEDIOCAMPISTA
"Ricardo Álvarez,baloncesto,26.0,""98,1"",177.0,60.0,20.7,7.49,Ciclista"
Ricardo Álvarez,natación,39.0,77.1,176.0,,19.5,1.23,Corredor
Javiera Espinoza,ciclismo,33.0,103.2,179.0,47.0,17.4,5.83,Atacante
Tomás Gutiérrez,FÚTBOL,26.0,63.8,182.0,49.0,10.4,,Nadador
"Sebastián Rojas,ATLETISMO,34.0,""94,6"",182.0,72.0,11.3,8.22,ATACANTE"
Roberto Castillo,RUGBY,34.0,,196.0,88.0,9.5,7.25,
Manuel Leal,ATLETISMO,38.0,71.8,178.0,,14.1,6.96,Portero
María González,atletismo,18.0,97.1,172.0,47.0,17.9,8.61,DEFENSA
Mónica Ortega,Atletismo,42.0,86.2,162.0,,23.4,4.25,Atacante
"Patricio Bravo,tenis,42.0,""83,8"",201.0,70.0,17.2,1.34,mediocampista"
Felipe Muñoz,fútbol,19.0,85.2,,67.0,,9.85,corredor
Gonzalo Fuentes,basketball,38.0,79.5,196.0,82.0,22.9,4.94,Mediocampista
"Ignacio Peña,VOLEIBOL,33.0,71.4,187.0,57.0,""22,0"",9.01,Nadador"
Claudia Herrera,fútbol,40.0,92.5,175.0,50.0,8.1,2.54,Delantero
Pilar Contreras,fútbol,44.0,95.4,25.0,,17.9,1.79,defensa
"Tomás Gutiérrez,tennis,22.0,""60,4"",165.0,58.0,""21,8"",7.34,CORREDOR"
Valentina Ramírez,atletismo,19.0,61.4,196.0,63.0,21.7,7.07,MEDIOCAMPISTA
Carlos Pérez,futbol,35.0,105.0,176.0,,9.6,6.01,Portero
Pilar Contreras,rugby,25.0,,197.0,76.0,3.4,6.83,
"Marisol Figueroa,Volleyball,25.0,56.1,179.0,65.0,""9,3"",7.31,Mediocampista"
"Valentina Ramírez,Natación,41.0,""80,8"",158.0,85.0,22.0,4.67,"
Patricio Bravo,futbol,31.0,101.4,167.0,45.0,18.2,8.1,Atacante
"Eduardo Soto,Tenis,41.0,84.0,189.0,80.0,""4,8"",5.96,ATACANTE"
"Valentina Ramírez,basketball,43.0,82.2,160.0,55.0,""4,9"",2.21,Portero"
Nicolás Reyes,voleibol,40.0,61.1,184.0,57.0,11.7,3.08,Ciclista
"Paola Romero,Boxeo,43.0,""74,5"",159.0,69.0,14.2,5.7,CICLISTA"
"Claudia Herrera,rugby,17.0,94.8,173.0,80.0,""16,7"",9.79,ATACANTE"
Matías Silva,Ciclismo,28.0,62.4,175.0,89.0,,6.87,DELANTERO
"César Sepúlveda,Volleyball,25.0,70.3,176.0,67.0,""16,6"",2.58,CICLISTA"
"Mónica Ortega,ATLETISMO,27.0,58.3,192.0,77.0,""8,9"",3.06,Mediocampista"
"Rodrigo Sandoval,natación,36.0,""92,6"",171.0,85.0,3.5,4.78,ATACANTE"
"Carlos Pérez,voleibol,33.0,""83,6"",195.0,70.0,4.5,9.93,delantero"
Gabriela Morales,RUGBY,19.0,91.1,160.0,90.0,16.3,3.48,Mediocampista
Pedro Rodríguez,Ciclismo,27.0,250.0,177.0,75.0,17.9,3.3,nadador
Nicolás Reyes,baloncesto,44.0,62.2,177.0,51.0,3.2,2.84,Atacante
"Luis Parra,Natació,20.0,""91,3"",188.0,72.0,21.2,6.03,ciclista"
"Gonzalo Fuentes,ATLETISMO,24.0,95.4,201.0,65.0,""13,9"",5.08,CORREDOR"
Isabella Castro,Ciclismo,30.0,55.3,192.0,51.0,3.2,2.1,
"Diego Torres,ATLETISMO,41.0,""90,3"",30.0,83.0,""7,9"",,mediocampista"
Andrés Flores,tenis,19.0,69.3,186.0,62.0,24.8,4.1,mediocampista
"Mónica Ortega,Rugby,41.0,68.5,191.0,50.0,""21,9"",9.39,"
Mauricio Vega,Basketball,,55.6,199.0,52.0,12.0,6.92,ATACANTE
Marisol Figueroa,Natació,42.0,74.8,193.0,58.0,19.5,,Atacante
Diego Torres,Baloncesto,3.0,58.3,169.0,46.0,22.6,5.88,NADADOR
"Sebastián Rojas,Voleibol,21.0,69.8,169.0,45.0,""8,3"",5.61,atacante"
Natalia Cruz,Futbol,45.0,71.0,162.0,66.0,18.7,4.47,ATACANTE
Gonzalo Fuentes,CICLISMO,42.0,57.9,172.0,72.0,19.3,2.63,portero
Alejandro Núñez,BOXEO,23.0,76.1,160.0,85.0,,2.66,Corredor
Nicolás Reyes,Natación,21.0,94.7,196.0,60.0,21.4,8.79,Portero
Valentina Ramírez,natació,34.0,85.7,184.0,84.0,3.5,9.84,mediocampista
"Isabella Castro,Tenis,16.0,""78,6"",201.0,72.0,24.3,,defensa "
Héctor Suárez,FÚTBOL,28.0,59.3,186.0,78.0,13.6,9.67,portero
Alicia Campos,natacion,37.0,85.9,202.0,86.0,17.8,2.21,ciclista
"Gabriela Morales,basketball,45.0,""71,3"",190.0,87.0,17.4,2.18,Portero"
Rodrigo Sandoval,Futbol,24.0,77.8,191.0,70.0,3.7,6.96,Delantero
"Patricio Bravo,BALONCESTO,28.0,""63,2"",202.0,63.0,22.7,3.95,PORTERO"
Mónica Ortega,Fútbol,26.0,82.0,170.0,55.0,13.5,6.35,Portero
Cristian Medina,Futbol,31.0,58.3,174.0,61.0,14.7,5.28,CORREDOR
Daniela Vargas,Volleyball,21.0,98.5,167.0,74.0,100.0,2.42,Nadador
"Juan López,Atletismo,34.0,,177.0,86.0,""14,1"",3.34,delantero"
"Catalina Mora,Atletismo ,26.0,88.9,166.0,58.0,""10,4"",7.27,Corredor"
"Enrique Valenzuela,Futbol,24.0,72.1,185.0,,""14,9"",9.67,mediocampista"
Alicia Campos,Boxeo,19.0,63.2,191.0,54.0,13.0,2.69,Nadador
Claudia Herrera,volleyball,41.0,97.0,194.0,46.0,15.7,4.42,
"Marisol Figueroa,natación,37.0,""80,6"",184.0,61.0,11.5,5.59,nadador"
"Daniela Vargas,ATLETISMO,16.0,""99,6"",171.0,51.0,18.8,6.31,PORTERO"
"Matías Silva,natacion,26.0,""90,5"",174.0,57.0,5.3,15.0,CICLISTA"
Enrique Valenzuela,FUTBOL,17.0,58.8,178.0,,13.8,7.12,ciclista
"Mónica Ortega,voleibol,29.0,103.5,162.0,53.0,""7,7"",3.59,nadador"
"Juan López,fútbol,17.0,""64,0"",173.0,70.0,4.7,7.62,Mediocampista"
"Mauricio Vega,BOXEO,21.0,""94,7"",171.0,62.0,4.4,,delantero "
Marisol Figueroa,Fútbol,24.0,68.1,170.0,81.0,13.3,1.59,NADADOR
"Camila Díaz,Atletismo ,17.0,,191.0,87.0,""8,2"",1.86,defensa "
"Gabriela Morales,Atletismo,39.0,84.4,,77.0,""17,7"",7.47,corredor"
Javiera Espinoza,Atletismo ,40.0,55.3,196.0,81.0,22.9,7.99,PORTERO
"Valentina Ramírez,Atletismo ,35.0,""103,9"",179.0,74.0,8.3,6.49,Nadador"
"María González,boxeo,37.0,""86,7"",166.0,46.0,15.0,2.99,"
Luis Parra,VOLEIBOL,38.0,82.9,161.0,73.0,3.7,7.12,Delantero
Rodrigo Sandoval,Ciclismo,,56.4,168.0,70.0,16.6,2.39,corredor
Javiera Espinoza,Tennis,31.0,92.2,162.0,66.0,16.0,4.26,Defensa
Juan López,Atletismo,20.0,68.2,190.0,61.0,14.6,9.34,corredor
Tomás Gutiérrez,natació,31.0,70.3,195.0,83.0,11.4,8.72,Mediocampista
Patricia Ramos,tennis,21.0,101.2,163.0,56.0,4.8,4.84,CICLISTA
Mauricio Vega,tenis,28.0,57.6,159.0,66.0,20.8,8.46,MEDIOCAMPISTA
"Roxana Salinas,Voleibol,25.0,74.5,176.0,45.0,""14,2"",9.64,ciclista"
"Luis Parra,RUGBY,33.0,""77,7"",171.0,62.0,""14,5"",9.88,Nadador"
"Cristian Medina,CICLISMO,34.0,101.2,181.0,55.0,""22,1"",7.56,ciclista"
Nicolás Reyes,baloncesto,29.0,83.9,193.0,64.0,15.0,2.25,Nadador
Nicolás Reyes,Fútbol,26.0,97.0,202.0,69.0,13.6,4.21,delantero 
"Tomás Gutiérrez,volleyball,41.0,65.7,,86.0,""23,6"",5.93,MEDIOCAMPISTA"
Carolina Ríos,rugby,41.0,68.2,161.0,77.0,17.2,3.94,
Nicolás Reyes,baloncesto,26.0,57.8,171.0,89.0,15.8,7.62,atacante
María González,FUTBOL,24.0,96.5,187.0,69.0,8.7,4.21,Atacante
"Natalia Cruz,voleibol,,102.8,177.0,47.0,""23,5"",4.81,delantero"
"Gabriela Morales,NATACIÓN,25.0,80.9,166.0,53.0,""21,9"",7.37,Portero"
"Ricardo Álvarez,fútbol,30.0,""59,7"",190.0,89.0,""4,9"",1.58,defensa "
Alicia Campos,Fútbol,28.0,95.2,192.0,83.0,,5.56,
Gabriela Morales,natació,40.0,92.3,196.0,81.0,8.0,9.53,nadador
Manuel Leal,Atletismo,31.0,86.5,198.0,83.0,11.6,3.68,corredor
"Roberto Castillo,Natación,30.0,""58,2"",193.0,85.0,100.0,5.23,PORTERO"
Pilar Contreras,voleibol,41.0,76.7,181.0,88.0,12.0,8.61,Portero
Sofía Hernández,Boxeo,39.0,82.8,200.0,88.0,,4.13,nadador
Rodrigo Sandoval,NATACIÓN,44.0,92.4,,88.0,11.3,1.51,Mediocampista
Nicolás Reyes,ciclismo,,83.7,188.0,60.0,16.0,3.71,CICLISTA
Natalia Cruz,FUTBOL,37.0,,171.0,47.0,6.7,7.98,defensa 
Andrés Flores,Baloncesto,38.0,71.2,175.0,62.0,21.0,1.64,corredor
